TIME;SOURCE;DESTINATION;PORT;FLAGS;LENGTH
15:34:29.705971;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.706524;BP-Linux8;mauves.univ-st-etienne.fr.https;40678;.;0
15:34:29.724929;BP-Linux8.ssh;192.168.190.130;50245;P.;100
15:34:29.732728;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.736524;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736824;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736829;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736834;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736836;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736838;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736843;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736844;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736846;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736848;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736849;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736851;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736852;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.736853;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1272
15:34:29.740729;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.744520;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744729;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:29.744812;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744817;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744819;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744820;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744822;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744823;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744825;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744826;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744828;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744829;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744830;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744833;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.744834;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.745253;192.168.190.130;BP-Linux8.ssh;50245;.;0
15:34:29.748728;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748987;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748990;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748993;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748994;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748996;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748997;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.748998;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.749000;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.749001;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.749003;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.749004;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.749006;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:29.749007;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;376
15:34:29.758701;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.759677;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.763478;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1176
15:34:29.763484;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763768;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763773;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763774;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763776;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763777;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763778;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763780;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763781;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763783;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763784;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763785;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763786;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763788;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763789;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763791;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.763792;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;360
15:34:29.770237;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.772729;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.774041;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774355;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774360;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.774367;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774370;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774371;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774373;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774374;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774375;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774377;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774378;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774379;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774381;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774382;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774384;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774385;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774386;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774486;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774489;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774490;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774492;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774494;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774495;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774496;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774497;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774499;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774500;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774502;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774660;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774663;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;P.;1088
15:34:29.774665;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774666;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774667;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774668;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774670;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774671;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774672;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774673;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774675;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774677;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774679;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774680;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774682;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774833;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774836;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774838;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774839;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774841;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774842;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774843;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774844;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774846;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774847;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774848;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774850;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774852;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774853;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.774855;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;808
15:34:29.778159;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.778271;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.778619;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.782358;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;.;1448
15:34:29.782459;mauves.univ-st-etienne.fr.https;BP-Linux8;40680;P.;450
15:34:29.782466;BP-Linux8;mauves.univ-st-etienne.fr.https;40680;.;0
15:34:29.788729;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:29.857714;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.861531;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861826;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861832;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.861839;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861841;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861843;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861844;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1112
15:34:29.861846;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861847;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861848;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861850;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861851;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861852;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861855;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861856;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861858;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861859;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.861860;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;848
15:34:29.865630;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865899;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865902;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865903;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865905;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865906;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865908;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865909;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865910;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865911;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865913;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.865914;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1432
15:34:29.868751;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.872578;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872890;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872896;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.872903;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872907;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872908;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872910;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872911;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872913;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872914;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872915;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872917;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872918;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872919;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872921;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872922;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.872924;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873024;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873028;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873029;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873031;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873032;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873034;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873035;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;616
15:34:29.873036;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873038;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873039;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873041;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873043;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873204;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873208;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873210;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873211;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873213;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873214;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873216;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873217;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873218;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873221;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873222;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873223;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873225;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873226;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873228;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873388;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873392;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873394;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873395;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873397;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873398;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873400;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873402;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873404;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873406;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873408;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873410;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873413;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873415;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873416;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873418;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873419;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.873421;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;736
15:34:29.873696;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.876688;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876693;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876697;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.876808;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876811;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876812;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876909;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876911;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876912;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;P.;712
15:34:29.876914;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876915;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876917;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876918;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.876920;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;720
15:34:29.877457;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877773;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877777;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877779;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877780;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877781;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877783;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877784;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877786;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877787;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877789;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877790;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877791;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877792;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877794;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877795;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877834;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877837;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877839;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877840;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877842;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.877844;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;360
15:34:29.880464;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880737;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880741;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880742;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880744;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880745;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880746;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880748;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880749;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880751;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880752;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.880753;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1432
15:34:29.880780;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.884534;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.884709;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.884715;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.884731;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.884732;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.884734;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.884735;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;.;1448
15:34:29.884737;mauves.univ-st-etienne.fr.https;BP-Linux8;40682;P.;110
15:34:29.888783;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.900799;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:29.935827;BP-Linux8;mauves.univ-st-etienne.fr.https;40682;.;0
15:34:30.020047;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;0
15:34:30.020060;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:30.032750;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:30.036534;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036545;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:30.036646;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036838;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036844;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:30.036861;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036863;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036865;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036866;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036867;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036869;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036870;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036871;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036873;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1072
15:34:30.036875;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036877;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036878;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.036879;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1440
15:34:30.037687;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:30.040590;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.040764;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.040770;BP-Linux8;mauves.univ-st-etienne.fr.https;40684;.;0
15:34:30.040804;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.040807;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.040809;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.040810;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.041230;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.041408;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.041412;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.041413;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
15:34:30.041414;mauves.univ-st-etienne.fr.https;BP-Linux8;40684;.;1448
